job,marital,education,housing,loan,month,day_of_week,campaign,previous,cons.price.idx,cons.conf.idx,y,was_contacted_before,economic_index,is_risk,poutcome_success,is_cellular,age_group
blue-collar,married,basic.4y,no,yes,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
student,single,basic.9y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,mon,4,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
technician,married,university.degree,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,yes,yes,may,mon,2,0,93.994,-36.4,yes,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.6y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,mon,12,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,basic.9y,yes,yes,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
services,married,basic.6y,yes,no,may,mon,4,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,divorced,high.school,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,basic.6y,yes,yes,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
management,married,high.school,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
housemaid,married,basic.4y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.6y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
admin.,married,university.degree,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
self-employed,married,university.degree,no,yes,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
housemaid,married,university.degree,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.6y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
self-employed,married,basic.9y,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,basic.6y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
management,single,university.degree,yes,yes,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,university.degree,yes,yes,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,married,basic.9y,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,university.degree,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,single,basic.9y,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
technician,single,professional.course,no,yes,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
technician,married,university.degree,no,no,may,mon,5,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
retired,married,basic.9y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
unemployed,married,basic.6y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,married,high.school,yes,yes,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,Students/early career
management,married,university.degree,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,divorced,basic.9y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,single,high.school,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
self-employed,married,university.degree,yes,no,may,mon,4,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,professional.course,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
technician,married,professional.course,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.6y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,high.school,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,university.degree,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,single,high.school,yes,yes,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.4y,yes,yes,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,high.school,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
unemployed,married,basic.4y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
services,divorced,high.school,yes,yes,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
admin.,married,high.school,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,basic.9y,no,no,may,mon,1,0,93.994,-36.4,yes,0,0.9797715217392965,0,0,0,working_age
technician,divorced,basic.9y,yes,yes,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,single,basic.9y,no,yes,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,single,basic.9y,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,university.degree,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,single,basic.9y,yes,no,may,mon,9,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,Students/early career
admin.,single,high.school,no,no,may,mon,4,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
self-employed,single,basic.9y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.6y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,basic.4y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,married,professional.course,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
retired,married,basic.4y,yes,no,may,mon,12,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,basic.4y,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
admin.,single,basic.9y,yes,yes,may,mon,4,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
self-employed,single,university.degree,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,Students/early career
housemaid,single,high.school,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,married,high.school,no,no,may,mon,4,0,93.994,-36.4,yes,0,0.9797715217392965,0,0,0,working_age
admin.,divorced,university.degree,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
self-employed,married,professional.course,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,high.school,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
technician,married,university.degree,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
admin.,married,university.degree,no,no,may,mon,14,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
management,married,university.degree,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
retired,married,basic.4y,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,basic.4y,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,basic.4y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,Students/early career
technician,single,professional.course,no,no,may,mon,4,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,Students/early career
self-employed,married,university.degree,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,university.degree,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
housemaid,married,basic.4y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
entrepreneur,married,professional.course,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
housemaid,married,high.school,yes,yes,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,married,professional.course,yes,yes,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
services,single,professional.course,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,Students/early career
technician,married,university.degree,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,married,high.school,yes,yes,may,mon,4,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,divorced,professional.course,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,university.degree,yes,yes,may,mon,7,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
admin.,married,basic.9y,no,yes,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
admin.,single,high.school,yes,yes,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,high.school,no,yes,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,university.degree,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,single,university.degree,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,basic.4y,yes,yes,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
admin.,married,university.degree,yes,no,may,mon,6,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,single,high.school,no,yes,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
admin.,single,basic.9y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
student,single,university.degree,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,divorced,high.school,yes,no,may,mon,4,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,professional.course,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
housemaid,single,high.school,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
unemployed,divorced,professional.course,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
unemployed,married,high.school,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,basic.6y,yes,yes,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,professional.course,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
entrepreneur,married,university.degree,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,divorced,basic.9y,yes,yes,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,divorced,basic.6y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,single,basic.9y,no,no,may,mon,5,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,basic.9y,no,yes,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
technician,single,basic.9y,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,divorced,high.school,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,divorced,basic.9y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,university.degree,yes,no,may,mon,56,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,divorced,basic.9y,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
technician,single,university.degree,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,married,high.school,yes,no,may,mon,3,0,93.994,-36.4,yes,0,0.9797715217392965,0,0,0,working_age
services,single,high.school,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,Students/early career
blue-collar,married,basic.9y,no,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,yes,yes,may,mon,6,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
entrepreneur,married,university.degree,no,no,may,mon,39,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,divorced,high.school,no,yes,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,single,high.school,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,Students/early career
admin.,divorced,high.school,no,yes,may,mon,5,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
admin.,divorced,university.degree,no,no,may,mon,5,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,university.degree,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
entrepreneur,married,basic.9y,no,no,may,mon,9,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
technician,divorced,professional.course,yes,no,may,mon,11,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
technician,single,university.degree,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
technician,divorced,high.school,yes,no,may,mon,5,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
technician,single,university.degree,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
technician,married,professional.course,no,yes,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
technician,single,high.school,yes,yes,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
technician,divorced,professional.course,no,yes,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
technician,single,university.degree,yes,no,may,mon,1,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,professional.course,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,single,basic.4y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
unemployed,single,high.school,yes,yes,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
management,married,basic.9y,no,no,may,mon,4,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
admin.,single,university.degree,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
management,married,university.degree,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
management,married,basic.4y,no,no,may,mon,35,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
admin.,single,university.degree,no,no,may,mon,13,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,5,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,married,high.school,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,married,high.school,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
admin.,married,university.degree,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.4y,no,yes,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,professional.course,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,single,high.school,yes,no,may,mon,6,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,Students/early career
technician,married,professional.course,no,no,may,mon,6,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,single,high.school,no,yes,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,married,high.school,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.6y,yes,no,may,mon,2,0,93.994,-36.4,yes,0,0.9797715217392965,0,0,0,working_age
admin.,married,professional.course,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,basic.6y,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,basic.9y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,Students/early career
admin.,married,high.school,no,no,may,mon,5,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
entrepreneur,divorced,university.degree,yes,yes,may,mon,7,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
admin.,divorced,high.school,no,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
blue-collar,married,professional.course,yes,no,may,mon,6,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,divorced,university.degree,no,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
technician,married,professional.course,yes,no,may,mon,4,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
technician,married,professional.course,yes,no,may,mon,5,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,basic.4y,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,0,0,0,working_age
services,married,high.school,yes,no,may,mon,6,0,93.994,-36.4,yes,0,0.9797715217392965,1,0,0,working_age
services,married,high.school,yes,no,may,mon,3,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
blue-collar,married,basic.6y,yes,no,may,mon,2,0,93.994,-36.4,no,0,0.9797715217392965,1,0,0,working_age
services,divorced,high.school,no,no,may,mon,5,0,93.994,-36.4,yes,0,0.9797715217392965,0,0,0,working_age
